poiid,poiname,poiname_py,poiname_en,adcode,otype,stype,atype,rank,updatetime,update_flag,max_updatetime,address,address_en,x,y
1009925752,友缘家政服务中心,YouYuanJiaZhengFuWuZhongXin,,210103,0X7,0x10,0x0,0.5,,1,,令闻街17号,,123.446587,41.80607
1009925533,微微笑洗衣店,WeiWeiXiaoXiYiDian,,210103,0X7,0xF,0x0,0.5,,1,,南乐郊路17号,,123.450851,41.789423
1009925975,奥威特洗衣,AoWeiTeXiYi,,210103,0X7,0xF,0x0,0.5,,1,,承德路宗人府北巷13号,,123.452193,41.794931
1009927014,沈阳艺港庆典美术服务中心,ShenYangYiGangQingDianMeiShuFuWuZhongXin,,210103,0X7,0x0,0x0,0.5,,1,,十纬路44号,,123.425534,41.791279
1009927165,海滨泉大众浴池,HaiBinQuanDaZhongYuChi,,210103,0X7,0xE,0x0,0.5,,1,,万寿寺街210号,,123.444699,41.793912
1009927170,精丽修鞋店(八纬路),JingLiXiuXieDian(BaWeiLu),,210103,0X7,0x0,0x0,0.5,,1,,八纬路26号,,123.425679,41.795385
1009927171,可心洗衣,KeXinXiYi,,210103,0X7,0xF,0x0,0.5,,1,,北文萃路14号,,123.4409,41.766418
1009927184,佳园房产,JiaYuanFangChan,,210103,0X7,0x10,0x0,0.5,,1,,青年大街83号,,123.434772,41.787671
1009927185,沈阳航星物流,ShenYangHangXingWuLiu,,210103,0X7,0x5,0x0,0.5,,1,,中街路181号,,123.458495,41.800527
1009924795,沈阳安装搬运有限公司,ShenYangAnZhuangBanYunYouXianGongSi,,210103,0X7,0x11,0x0,0.5,,1,,北二经街63号,,123.428402,41.793408
1009924799,荣昌售票处,RongChangShouPiaoChu,,210103,0X7,0x3,0x0,0.5,,1,,北站路108号,,123.439919,41.819029
1009924803,翰皇专业擦鞋修鞋(安顺小区南),HanHuangZhuanYeCaXieXiuXie(AnShunXiaoQuNan),,210103,0X7,0x0,0x0,0.5,,1,,文艺路76号,,123.451437,41.778137
1009927309,君杰房产,JunJieFangChan,,210103,0X7,0x10,0x0,0.5,,1,,小南街224号,,123.449948,41.77864
1009914691,顺达家园房产,ShunDaJiaYuanFangChan,,210103,0X7,0x10,0x0,0.5,,1,,文化路86号,,123.451715,41.771145
1009914701,Baby造型,BabyZaoXing,,210103,0X7,0xB,0x0,0.5,,1,,热闹路合众三巷76号,,123.439718,41.790074
1009914708,联合发型,LianHeFaXing,,210103,0X7,0xB,0x0,0.5,,1,,文萃路26号,,123.440121,41.765233
1009911319,中国体育彩票(广宜街),ZhongGuoTiYuCaiPiao,,210103,0X7,0x12,0x0,0.5,,1,,广宜街32号,,123.44842,41.806286
1009917590,泰阳彩印,TaiYangCaiYin,,210103,0X7,0x0,0x0,0.5,,1,,文艺路130号,,123.458832,41.777878
1009936039,明胜衬布批发部,MingShengChenBuPiFaBu,,210103,0X6,0xC,0x0,0.5,,1,,南乐郊路81甲3号,,123.454818,41.789941
1009942093,天艺阁,TianYiGe,,210103,0X6,0xC,0x2,0.5,,1,,沈阳路138号,,123.457822,41.797677
1009942505,日月新服饰(十三纬路),RiYueXinFuShi(ShiSanWeiLu),,210103,0X6,0xB,0x0,0.5,,1,,十三纬路101号,,123.426927,41.785587
1009948562,美世达化妆品,MeiShiDaHuaZhuangPin,,210103,0X6,0xE,0x0,0.5,,1,,风雨坛街94号,,123.44474,41.786295
1009948989,浩波通讯,HaoBoTongXun,,210103,0X6,0x3,0x5,0.5,,1,,令闻街8号,,123.445496,41.80544
1009944934,百家乐(小西路),BaiJiaLe(XiaoXiLu),,210103,0X6,0x2,0x0,0.5,,1,,西顺城街172号楼,,123.447499,41.801217
1009951442,晓爽便利店,XiaoShuangBianLiDian,,210103,0X6,0x2,0x0,0.5,,1,,顺通路44号,,123.440359,41.785015
1009951854,金利来服饰(小南街),JinLiLaiFuShi,,210103,0X6,0xB,0x1,0.5,,1,,小南街70甲1号圣旦尼大厦5层,,123.453479,41.788675
1009953371,沈阳中昊典当有限公司,ShenYangZhongHaoDianDangYouXianGongSi,,210103,0X6,0xD,0x2,0.5,,1,,沈阳路21号2层,,123.4495,41.797578
1009953381,沈阳天雅艺术品收藏俱乐部,ShenYangTianYaYiShuPinShouCangJuLeBu,,210103,0X6,0xC,0x1,0.5,,1,,沈阳路55号,,123.450825,41.797561
1009943214,屈臣氏(华府天地店),QuChenShi(HuaFuTianDiDian),,210103,0X6,0x4,0xB,0.5,,1,,哈尔滨路118号,,123.433006,41.811614
1009943638,鼎昊投资,DingHaoTouZi,,210103,0X6,0xD,0x0,0.5,,1,,长青街91号8,,123.481109,41.775641
1009949705,沈阳旺利达焊接材料有限公司,ShenYangWangLiDaHanJieCaiLiaoYouXianGongSi,,210103,0X6,0x6,0x3,0.5,,1,,大西路127-1号,,123.443705,41.794763
1009949713,乐百氏水便利(五爱街),LeBaiShiShuiBianLi(WuAiJie),,210103,0X6,0xC,0x0,0.5,,1,,五爱街15号,,123.443295,41.775132
1009956214,老北京布鞋(奉天街),LaoBeiJingBuXie(FengTianJie),,210103,0X6,0xB,0x0,0.5,,1,,奉天街196号,,123.44059,41.79619
1009941521,佳汇食杂店,JiaHuiShiZaDian,,210103,0X6,0x2,0x0,0.5,,1,,十四纬路89号,,123.43415,41.785958
1009960410,达织儿童精品,DaZhiErTongJingPin,,210103,0X6,0xB,0x0,0.5,,1,,热闹路76号五爱大厦3层305,,123.4531,41.788242
1009960419,金福茶行,JinFuChaHang,,210103,0X6,0xC,0x0,0.5,,1,,朝阳街57-9号中街茶城1层2288室,,123.46189,41.799796
1009960422,阳诚果品(大西路),YangChengGuoPin(DaXiLu),,210103,0X6,0x7,0x4,0.5,,1,,大西路303号,,123.436043,41.792704
1009960425,沈阳鑫沈城标准件有限公司,ShenYangXinShenChengBiaoZhunJianYouXianGongSi,,210103,0X6,0x6,0x3,0.5,,1,,大西路103号,,123.443724,41.795488
1009914503,刘佳林造型,LiuJiaLinZaoXing,,210103,0X7,0xB,0x0,0.5,,1,,朝阳街181号,,123.460162,41.793366
1009954530,四季兴平价水果店,SiJiXingPingJiaShuiGuoDian,,210103,0X6,0x7,0x4,0.5,,1,,顺通商业街19号,,123.437873,41.786557
1009954531,圣玛服装厂,ShengMaFuZhuangChang,,210103,0X6,0xB,0x0,0.5,,1,,十三纬路101号,,123.42701,41.785603
1009939402,叶家调料,YeJiaTiaoLiao,,210103,0X6,0x7,0x3,0.5,,1,,会武街35号,,123.427056,41.788471
1009921190,亿隆货运,YiLongHuoYun,,210103,0X7,0x5,0x0,0.5,,1,,南翰林路21号,,123.449426,41.782823
1009927591,东方美发厅,DongFangMeiFaTing,,210103,0X7,0xB,0x0,0.5,,1,,万柳塘路44号,,123.470039,41.782094
1009958961,雅顺化妆品商行,YaShunHuaZhuangPinShangHang,,210103,0X6,0xE,0x0,0.5,,1,,热闹路47号,,123.444615,41.787001
1009937695,三红雪糕食杂店,SanHongXueGaoShiZaDian,,210103,0X6,0x2,0x0,0.5,,1,,东顺城内街112号,,123.463696,41.799739
1009938107,恒祥辅料行,HengXiangFuLiaoHang,,210103,0X6,0xC,0x0,0.5,,1,,南乐郊路48甲5号,,123.454276,41.790193
1009938117,金盈塑钢厂,JinYingSuGangChang,,210103,0X6,0x6,0x1,0.5,,1,,南关路25号,,123.447558,41.781419
1009951164,沈阳亨泰金新轴承有限公司,ShenYangHengTaiJinXinZhouChengYouXianGongSi,,210103,0X6,0x6,0x3,0.5,,1,,大西路127号,,123.443378,41.794635
1009957261,靓颜坊化妆精品店,LiangYanFangHuaZhuangJingPinDian,,210103,0X6,0xE,0x0,0.5,,1,,沈阳路南苇巷20号,,123.46179,41.796133
1009936049,每之购便利店(北热闹路),MeiZhiGouBianLiDian(BeiReNaoLu),,210103,0X6,0x2,0x0,0.5,,1,,北热闹路57号,,123.441166,41.788573
1009936051,沈阳市光明架线器材厂,ShenYangShiGuangMingJiaXianQiCaiChang,,210103,0X6,0xC,0x0,0.5,,1,,友好街142号,,123.449465,41.808031
1009913184,沈阳奥林匹亚运输服务有限公司,ShenYangAoLinPiYaYunShuFuWuYouXianGongSi,,210103,0X7,0x5,0x0,0.5,,1,,风雨坛街113号,,123.443994,41.783132
1009913187,新天地图片社,XinTianDiTuPianShe,,210103,0X7,0x0,0x0,0.5,,1,,东顺城街130号,,123.46415,41.794165
1009913191,吉利房产(药王庙路),JiLiFangChan(YaoWangMiaoLu),,210103,0X7,0x10,0x0,0.5,,1,,药王庙路19号,,123.439365,41.79645
1009913192,方易房产,FangYiFangChan,,210103,0X7,0x10,0x0,0.5,,1,,文萃路26号,,123.439794,41.765237
1009913196,天地物流配送中心,TianDiWuLiuPeiSongZhongXin,,210103,0X7,0x5,0x0,0.5,,1,,顺通路56号,,123.440541,41.786286
1009919450,佳桐摄影庆典,JiaTongSheYingQingDian,,210103,0X7,0x0,0x0,0.5,,1,,文艺路88号,,123.455076,41.778006
1009919451,鑫海
